objID,ra,dec,zs,type,u,g,r,i,z,u_r,q_r,petroR90_r,clean
1237654880742408999,227.33872999999997,4.1070477,0.617737,3,22.07056,22.07056,22.07056,22.07056,22.07056,-0.06765004,-0.02583664,3.78986,1
1237654880742343091,227.18483999999998,4.0375974,0.11172919999999999,3,20.10034,20.10034,20.10034,20.10034,20.10034,-0.157343,0.06527098,5.769598,1
1237654880742408500,227.23282000000003,4.1142659,0.1632033,3,20.40403,20.40403,20.40403,20.40403,20.40403,-0.06744828,-0.38939470000000004,6.628689,1
1237654880742473995,227.47216,4.0754993,0.1643488,3,20.01011,20.01011,20.01011,20.01011,20.01011,0.104901,0.03036635,7.230128,1
1237654880742474018,227.49321,4.0046010999999995,0.1934971,3,20.842270000000003,20.842270000000003,20.842270000000003,20.842270000000003,20.842270000000003,0.001370505,0.05648111,5.219040000000001,1
1237655744557154593,228.31777000000002,6.0288431,0.1727365,3,20.920579999999998,20.920579999999998,20.920579999999998,20.920579999999998,20.920579999999998,-0.06991418,-0.02596676,5.756479,1
1237655744557220873,228.49393999999998,5.8805420999999996,0.46197780000000005,3,22.24786,22.24786,22.24786,22.24786,22.24786,-0.07713056,-0.02960376,2.8246450000000003,1
1237655744557220540,228.39609,5.908188200000001,0.7571378000000001,3,24.03171,24.03171,24.03171,24.03171,24.03171,-0.06057589,-0.04471564,1.419454,1
1237655744557154995,228.23466000000002,5.9031278,0.5085445,3,25.012929999999997,25.012929999999997,25.012929999999997,25.012929999999997,25.012929999999997,0.01126656,-0.05603880000000001,3.130291,1
1237655744557154931,228.22361,5.9556356,0.516282,3,25.78642,25.78642,25.78642,25.78642,25.78642,-0.008538303,0.06772985,2.393888,1
1237655744020349410,228.34409,5.5720797,0.5167362,3,25.15931,25.15931,25.15931,25.15931,25.15931,0.08767588,0.04354006,5.545065,1
1237655744020349119,228.35901,5.661492099999999,0.04255063,3,17.26332,17.26332,17.26332,17.26332,17.26332,-0.03220826,-0.1272572,12.0198,1
1237655744020218058,228.10918999999998,5.5765353,0.5157264,3,24.678160000000002,24.678160000000002,24.678160000000002,24.678160000000002,24.678160000000002,0.1198259,-0.03716945,4.104213,1
1237655743483478662,228.3565,5.230575900000001,0.4815786,3,23.280739999999998,23.280739999999998,23.280739999999998,23.280739999999998,23.280739999999998,-0.06611194,-0.03407147,2.957703,1
1237655743483413339,228.24152999999998,5.177131500000001,0.51494,3,25.86091,25.86091,25.86091,25.86091,25.86091,0.1100533,-0.03566848,7.080419999999999,1
1237654880742474023,227.50282,4.0381453,0.04001288,3,18.88824,18.88824,18.88824,18.88824,18.88824,-0.20988420000000002,-0.00533377,6.456778,1
1237655744019759707,227.04674,5.6499705,0.5531326999999999,3,22.20818,22.20818,22.20818,22.20818,22.20818,0.04436065,0.126255,2.746984,1
1237655744556630841,227.0434,6.0540987,0.5559878,3,22.59405,22.59405,22.59405,22.59405,22.59405,0.003406947,0.2046113,3.7462769999999996,1
1237655742946804048,228.81146,4.6945225,0.14082709999999998,3,20.29767,20.29767,20.29767,20.29767,20.29767,0.02461963,0.02832766,5.440574,1
1237655742946804081,228.82889,4.6917309000000005,0.1428141,3,20.173189999999998,20.173189999999998,20.173189999999998,20.173189999999998,20.173189999999998,-0.0524266,0.03352302,7.668652000000001,1
1237655742946934961,229.0917,4.7210335,0.09749646,3,19.54835,19.54835,19.54835,19.54835,19.54835,0.06147065,0.005556236,4.9997300000000005,1
1237655742946934970,229.10138999999998,4.6877962,0.09706028,3,20.02646,20.02646,20.02646,20.02646,20.02646,0.01069163,0.04946657,2.557578,1
1237655742947000512,229.20182999999997,4.60271,0.1764385,3,20.23551,20.23551,20.23551,20.23551,20.23551,0.01468517,0.005004629,2.3959610000000002,1
1237655742947000531,229.22287999999998,4.7057888,0.09421039,3,20.08718,20.08718,20.08718,20.08718,20.08718,0.09742405,0.04069682,2.752539,1
1237655742947000590,229.26647999999997,4.5812239,0.1748516,3,20.9143,20.9143,20.9143,20.9143,20.9143,-0.02169001,-0.08824134,5.533029,1
1237655742947065880,229.33232999999998,4.552981900000001,0.04669602,3,18.17974,18.17974,18.17974,18.17974,18.17974,-0.04574197,0.04278724,8.091972,1
1237655742947066135,229.41362999999998,4.6332713,0.10184810000000001,3,20.171429999999997,20.171429999999997,20.171429999999997,20.171429999999997,20.171429999999997,0.1980637,-0.06150159,3.987544,1
1237655742947066162,229.43932999999998,4.6152458,0.03779295,3,18.79646,18.79646,18.79646,18.79646,18.79646,-0.2592025,0.137196,6.496279,1
1237655742947131473,229.52425,4.575888900000001,0.03762026,3,20.79952,20.79952,20.79952,20.79952,20.79952,-0.1901829,-0.03019422,6.140526,1
1237655742947131623,229.5239,4.676753400000001,0.05217168,3,17.97697,17.97697,17.97697,17.97697,17.97697,0.0141341,-0.01799798,9.315619,1
1237655742947131630,229.53838,4.7194474,0.03847944,3,17.025170000000003,17.025170000000003,17.025170000000003,17.025170000000003,17.025170000000003,0.02779193,-0.17509059999999999,12.953610000000001,1
1237655742947131647,229.53822999999997,4.5630345000000005,0.03652952,3,17.06746,17.06746,17.06746,17.06746,17.06746,0.03956638,0.02275762,14.732339999999999,1
1237655742947131699,229.55775,4.623387,0.1203854,3,18.94503,18.94503,18.94503,18.94503,18.94503,-0.06166636,-0.10244919999999999,6.353651999999999,1
1237655742947131708,229.55057999999997,4.521989700000001,0.03577138,3,18.81585,18.81585,18.81585,18.81585,18.81585,0.006497886,-0.06631602,3.3049269999999997,1
1237655742947131724,229.56522999999999,4.5171518,0.03665133,3,18.43544,18.43544,18.43544,18.43544,18.43544,-0.01090871,-0.06104991,7.0572289999999995,1
1237655742947131740,229.59294,4.691146900000001,0.06300884,3,18.91936,18.91936,18.91936,18.91936,18.91936,-0.04526238,-0.187373,4.335942,1
1237655742947131756,229.60519,4.71146,0.10039110000000001,3,20.35436,20.35436,20.35436,20.35436,20.35436,0.04999395,0.09810302,3.652044,1
1237655742947131762,229.59437000000003,4.5380822,0.03727274,3,18.96933,18.96933,18.96933,18.96933,18.96933,0.1910387,-0.04962896,5.428432,1
1237655742947131931,229.58112999999997,4.5860065,0.04671148,3,18.69734,18.69734,18.69734,18.69734,18.69734,-0.00772446,0.08312996,9.541595,1
1237655742947197031,229.70442000000003,4.5785683,0.1010038,3,20.18964,20.18964,20.18964,20.18964,20.18964,0.10643219999999999,0.02214329,5.03443,1
1237655742947197260,229.59737,4.514366099999999,0.037194,3,19.0503,19.0503,19.0503,19.0503,19.0503,-0.05212996,0.18087999999999999,5.994569,1
1237655742947197264,229.61237999999997,4.6538176,0.1002003,3,18.66449,18.66449,18.66449,18.66449,18.66449,-0.02287127,0.04108451,9.585636000000001,1
1237655742947197274,229.61595,4.6755895,0.02604588,3,17.07466,17.07466,17.07466,17.07466,17.07466,-0.0394172,-0.06699052,13.43012,1
1237655742947197366,229.65896,4.6162624,0.09949198,3,20.45459,20.45459,20.45459,20.45459,20.45459,-0.02580051,-0.03451301,3.202633,1
1237655742947197434,229.70731,4.6228419999999995,0.1014578,3,19.72653,19.72653,19.72653,19.72653,19.72653,-0.07067801,0.07705575,8.598312,1
1237655742947197574,229.60427,4.5812611,0.04727513,3,19.50978,19.50978,19.50978,19.50978,19.50978,0.07909377,-0.03785879,7.122047,1
1237655742947262616,229.85282,4.5797302,0.03815429,3,17.31737,17.31737,17.31737,17.31737,17.31737,-0.02767647,0.053747699999999995,11.08332,1
1237655742947262710,229.78217999999998,4.6649366,0.1016122,3,19.91947,19.91947,19.91947,19.91947,19.91947,-0.09278086,-0.008370725,3.1376209999999998,1
1237655742947262750,229.8113,4.4945164,0.03282573,3,17.12754,17.12754,17.12754,17.12754,17.12754,-0.0008976138000000001,0.01063043,19.3545,1
1237655742947262778,229.8296,4.5541995,0.03621142,3,19.79091,19.79091,19.79091,19.79091,19.79091,0.03001931,0.03427153,4.4657540000000004,1
1237655742947262794,229.84479,4.5436421,0.03701077,3,19.136129999999998,19.136129999999998,19.136129999999998,19.136129999999998,19.136129999999998,0.01336068,-0.02097812,3.971604,1
1237655742947262826,229.88987999999998,4.6379206,0.1025165,3,20.411179999999998,20.411179999999998,20.411179999999998,20.411179999999998,20.411179999999998,-0.1101778,-0.06320683,4.2727059999999994,1
1237655742947262901,229.87058,4.5543233,0.1532443,3,20.07017,20.07017,20.07017,20.07017,20.07017,0.3101615,0.2692453,6.105633,1
1237655742947263129,229.82296000000002,4.6116778,0.40795729999999997,3,23.37419,23.37419,23.37419,23.37419,23.37419,0.07712871,0.009375463,4.813287,1
1237655742947328149,229.90894,4.5282459,0.03695304,3,18.02991,18.02991,18.02991,18.02991,18.02991,-0.04984672,0.04409785,10.1638,1
1237655742947328165,229.9325,4.689426,0.12923779999999999,3,18.98333,18.98333,18.98333,18.98333,18.98333,-0.04723626,0.14504579999999997,4.597805999999999,1
1237655742947328192,229.93743999999998,4.5551466,0.1007308,3,19.64116,19.64116,19.64116,19.64116,19.64116,0.16700009999999998,0.01469657,5.9662239999999995,1
1237655742947328223,229.96365,4.6822774,0.105024,3,19.510839999999998,19.510839999999998,19.510839999999998,19.510839999999998,19.510839999999998,-0.31974709999999995,0.05755242,5.813151,1
1237655743483806030,229.12326000000002,5.0954527999999994,0.05174136,3,19.305410000000002,19.305410000000002,19.305410000000002,19.305410000000002,19.305410000000002,0.01785729,-0.08396459,3.454705,1
1237655743483806052,229.14029,5.133343599999999,0.04289314,3,18.98864,18.98864,18.98864,18.98864,18.98864,-0.08218009,-0.1519835,4.971783,1
1237655743483871434,229.20743,4.9920032999999995,0.1426074,3,20.10463,20.10463,20.10463,20.10463,20.10463,-0.0005126881,0.01139288,5.066456,1
1237655743483937151,229.45337999999998,4.9970808,0.1013426,3,19.36874,19.36874,19.36874,19.36874,19.36874,-0.06373609,-0.2950972,4.862895,1
1237655743483937168,229.47252999999998,5.0637491,0.05228627,3,18.6873,18.6873,18.6873,18.6873,18.6873,0.03689051,0.3702895,6.983927,1
1237655743484002422,229.51267,5.0758741999999994,0.10145549999999999,3,18.5327,18.5327,18.5327,18.5327,18.5327,-0.02617694,0.03126172,8.113866999999999,1
1237655743484002451,229.53408,5.066627700000001,0.04255696,3,19.20959,19.20959,19.20959,19.20959,19.20959,-0.0821076,0.38704229999999995,8.013622999999999,1
1237655743484002509,229.58691000000002,5.1325154,0.18320279999999997,3,19.26622,19.26622,19.26622,19.26622,19.26622,0.005305379,-0.01458841,2.174202,1
1237655743484068079,229.72498,4.9251184,0.10250999999999999,3,20.15236,20.15236,20.15236,20.15236,20.15236,-0.04856405,0.01276159,4.180294,1
1237655743484068143,229.78501,5.0398847,0.03956682,3,17.68835,17.68835,17.68835,17.68835,17.68835,0.04596998,0.06027392,11.62593,1
1237655743484068172,229.66571000000002,5.0709245,0.1750854,3,19.58715,19.58715,19.58715,19.58715,19.58715,-0.12249960000000001,-0.06955554,5.351281,1
1237655743484133442,229.83177,5.0014946,0.03652761,3,19.44499,19.44499,19.44499,19.44499,19.44499,0.08938247,-0.04972097,6.711284,1
1237655743484133520,229.81706,4.927512,0.03983972,3,19.30893,19.30893,19.30893,19.30893,19.30893,0.01316991,0.08084204,4.137721,1
1237655743484133538,229.84752999999998,5.1049102,0.04665662,3,17.22482,17.22482,17.22482,17.22482,17.22482,-0.02812601,0.0466188,14.96234,1
1237655743484133614,229.85835,5.0003867,0.03985179,3,18.30914,18.30914,18.30914,18.30914,18.30914,-0.00268481,-0.05155881,5.7737110000000005,1
1237655743484133624,229.87899,5.1075782,0.03554953,3,17.02103,17.02103,17.02103,17.02103,17.02103,0.0002420299,-0.07447360000000001,14.5551,1
1237655743484133646,229.87812000000002,4.9524017,0.09447573,3,18.29975,18.29975,18.29975,18.29975,18.29975,-0.02091099,0.04013922,12.348310000000001,1
1237655743484133688,229.89091000000002,4.9646615,0.09572084,3,19.16137,19.16137,19.16137,19.16137,19.16137,-0.00342549,-0.07295755,10.79915,1
1237655743484133712,229.91686,5.0813551,0.03835594,3,18.20709,18.20709,18.20709,18.20709,18.20709,-0.01197616,-0.01452917,6.313574,1
1237655743484133735,229.93408,4.971394,0.08936331,3,19.69718,19.69718,19.69718,19.69718,19.69718,0.1263178,0.2398308,4.512116000000001,1
1237655743484133757,229.80761,5.055431,0.1752716,3,20.464010000000002,20.464010000000002,20.464010000000002,20.464010000000002,20.464010000000002,0.14767750000000002,-0.09400464,4.814976000000001,1
1237655743484199111,229.95322000000002,5.030125099999999,0.07824139,3,20.21444,20.21444,20.21444,20.21444,20.21444,-0.004347765,-0.1353086,2.9705619999999997,1
1237655743484199151,229.9753,4.9483557000000005,0.09529045,3,18.9001,18.9001,18.9001,18.9001,18.9001,0.05859528,-0.1045405,7.505032000000001,1
1237655743484133723,229.92221,4.9958472,0.09352864,3,19.39415,19.39415,19.39415,19.39415,19.39415,0.05263411,-0.06688435,7.4953270000000005,1
1237655742409605317,227.91911000000002,4.2681657,0.08060538,3,18.50225,18.50225,18.50225,18.50225,18.50225,-0.02794162,-0.01061635,6.952141,1
1237655742409605337,227.94682999999998,4.3641165,0.08056492,3,19.20185,19.20185,19.20185,19.20185,19.20185,-0.1126741,0.01765558,6.391188,1
1237655742409605355,227.96863,4.4405427,0.03766953,3,20.03802,20.03802,20.03802,20.03802,20.03802,-0.03097877,0.05428382,4.576619,1
1237655742409605420,227.99151,4.2866091,0.03433982,3,18.19687,18.19687,18.19687,18.19687,18.19687,0.14865820000000002,-0.02522981,7.811308,1
1237655742409605437,228.02938999999998,4.4361847999999995,0.0941618,3,17.8154,17.8154,17.8154,17.8154,17.8154,0.00104633,0.0026249809999999998,7.914194,1
1237655742409670827,228.10128999999998,4.2440652000000005,0.03656567,3,19.3088,19.3088,19.3088,19.3088,19.3088,0.1572993,0.1062475,4.238047,1
1237655742409670905,228.18062,4.272182900000001,0.07897528,3,19.45015,19.45015,19.45015,19.45015,19.45015,-0.33161409999999997,-0.04745630000000001,6.7354449999999995,1
1237655742409670949,228.13885,4.2683925,0.1751355,3,19.74717,19.74717,19.74717,19.74717,19.74717,-0.004556443,-0.05844162,7.131417,1
1237655742409736258,228.30005,4.2833760000000005,0.03636114,3,17.05825,17.05825,17.05825,17.05825,17.05825,0.04116092,-0.2745405,11.536810000000001,1
1237655742409736259,228.3162,4.296583200000001,0.03801152,3,20.22193,20.22193,20.22193,20.22193,20.22193,0.2361804,0.04444112,3.5227120000000003,1
1237655742409736387,228.24005,4.3134115,0.1744835,3,19.1545,19.1545,19.1545,19.1545,19.1545,-0.01865971,0.01645075,3.3572010000000003,1
1237655742409736403,228.25364,4.3284019,0.07758647,3,20.24954,20.24954,20.24954,20.24954,20.24954,0.03719206,0.001787068,10.211219999999999,1
1237655742409736425,228.26191,4.3087330999999995,0.07982367,3,19.01809,19.01809,19.01809,19.01809,19.01809,-0.06871419,0.127417,5.605637000000001,1
1237655742409736429,228.27489,4.3850848,0.07878081,3,19.11632,19.11632,19.11632,19.11632,19.11632,0.19921660000000002,-0.026439400000000002,6.467719000000001,1
1237655742409736444,228.28177000000002,4.2937193,0.03695897,3,18.108,18.108,18.108,18.108,18.108,0.2041262,-0.03655674,6.699624000000001,1
1237655742409736450,228.29064,4.3408571,0.08046095,3,18.80763,18.80763,18.80763,18.80763,18.80763,-0.2017823,-0.04194323,5.43841,1
1237655742409736473,228.30297000000002,4.3774073,0.1106073,3,20.20641,20.20641,20.20641,20.20641,20.20641,-0.004750596,-0.04278405,3.969008,1
1237655742409736483,228.30768999999998,4.2269483,0.07928183,3,20.33851,20.33851,20.33851,20.33851,20.33851,0.1654354,-0.008599726,4.863157,1
1237655742409801806,228.43049,4.3621338,0.03770485,3,16.805410000000002,16.805410000000002,16.805410000000002,16.805410000000002,16.805410000000002,0.01967153,-0.03353774,10.97902,1
1237655742409801833,228.44975,4.201339599999999,0.07761645,3,19.728270000000002,19.728270000000002,19.728270000000002,19.728270000000002,19.728270000000002,0.01525491,0.01295599,5.621777,1
1237655742409801931,228.4451,4.2513968,0.04145373,3,18.763370000000002,18.763370000000002,18.763370000000002,18.763370000000002,18.763370000000002,0.01896871,0.4037683,8.124697,1
1237655742409801976,228.48788,4.199765599999999,0.07795113,3,19.42249,19.42249,19.42249,19.42249,19.42249,0.2743262,-0.07840180000000001,4.633303,1
1237655742409801983,228.50756,4.2489415,0.04205758,3,18.100620000000003,18.100620000000003,18.100620000000003,18.100620000000003,18.100620000000003,-0.2507935,-0.0069077290000000005,9.498478,1
1237655742409802009,228.41933999999998,4.287979900000001,0.09751510000000001,3,19.02505,19.02505,19.02505,19.02505,19.02505,0.26174189999999997,0.107047,6.079121,1
1237655742409867518,228.51942999999997,4.267968700000001,0.10784360000000001,3,19.374570000000002,19.374570000000002,19.374570000000002,19.374570000000002,19.374570000000002,-0.2440502,-0.137849,6.084841,1
1237655742409867554,228.55629,4.2331959999999995,0.04177567,3,19.13385,19.13385,19.13385,19.13385,19.13385,0.4077896,0.006885319,6.251945,1
1237655742410457868,229.97045,4.096359,0.5847914000000001,3,25.30326,25.30326,25.30326,25.30326,25.30326,-0.007744894,-0.03389643,2.674251,1
1237655742410457878,229.98467999999997,4.1803589,0.6618239,3,23.25376,23.25376,23.25376,23.25376,23.25376,0.03095498,-0.122228,2.871371,1
1237655742410457891,229.98632999999998,4.1229192,0.5843710999999999,3,22.00471,22.00471,22.00471,22.00471,22.00471,-0.11248339999999998,0.02572421,3.791897,1
1237654880742802266,228.1156,4.0651843,0.5995988,3,22.41491,22.41491,22.41491,22.41491,22.41491,-0.09548994,-0.08411579,3.164005,1
1237654880742801920,228.14886,4.0036974999999995,0.43876090000000006,3,23.360020000000002,23.360020000000002,23.360020000000002,23.360020000000002,23.360020000000002,0.008725472,-0.06649742,3.3768089999999997,1
1237654880742343280,227.0806,4.0363705,0.5408034,3,23.48967,23.48967,23.48967,23.48967,23.48967,-0.03471936,-0.03510914,1.8002639999999999,1
1237655744020414675,228.55766,5.640409,0.1982563,3,20.64647,20.64647,20.64647,20.64647,20.64647,-0.1577866,0.02220193,5.706176,1
1237655744020414714,228.59861,5.6549727999999995,0.1419757,3,20.639860000000002,20.639860000000002,20.639860000000002,20.639860000000002,20.639860000000002,-0.009161388000000001,0.01009792,6.942311,1
1237655744557220105,228.47267000000002,5.9588830999999995,0.1783119,3,20.273979999999998,20.273979999999998,20.273979999999998,20.273979999999998,20.273979999999998,0.04933416,0.05693507,7.077535000000001,1
1237655744557220111,228.47747999999999,5.991381,0.1774037,3,19.56597,19.56597,19.56597,19.56597,19.56597,-0.05409678,-0.08547089,11.62927,1
1237655742947066570,229.35963999999998,4.6060834,0.6230273000000001,3,22.14753,22.14753,22.14753,22.14753,22.14753,0.2357206,-0.1046684,3.7055849999999997,1
1237655743483937436,229.36651,5.0284583,0.31082009999999993,3,22.39176,22.39176,22.39176,22.39176,22.39176,1.966059e-05,-0.1011876,3.902107,1
1237655743484002991,229.57469,4.9891734,0.44462029999999997,3,22.10207,22.10207,22.10207,22.10207,22.10207,0.03573177,0.04167757,4.179926,1
1237655742946607367,228.34229,4.6546961,0.211644,3,20.51021,20.51021,20.51021,20.51021,20.51021,-0.01630476,-0.05203356,6.030465,1
1237655742946608065,228.33116,4.8335094000000005,0.6227995,3,26.603109999999997,26.603109999999997,26.603109999999997,26.603109999999997,26.603109999999997,0.06645855,0.0008222209,4.303889,1
1237655742946672966,228.49007999999998,4.7564623,0.04231813,3,18.35165,18.35165,18.35165,18.35165,18.35165,-0.13825739999999997,-0.01456028,8.388506,1
1237655742946804219,228.74085,4.797587999999999,0.47061670000000005,3,24.64967,24.64967,24.64967,24.64967,24.64967,-0.06244518,0.04528861,5.525208999999999,1
1237655742947328801,229.9935,4.493012599999999,0.40827090000000005,3,22.39276,22.39276,22.39276,22.39276,22.39276,-0.05006819,-0.03101674,3.632825,1
1237655742946935633,229.01525,4.7595799,0.7141293000000001,3,23.3066,23.3066,23.3066,23.3066,23.3066,-0.04417337,-0.02733782,2.068093,1
1237655742946935233,229.01408999999998,4.6930212,0.5443892,3,23.65488,23.65488,23.65488,23.65488,23.65488,-0.08712665,-0.05924047,2.34797,1
1237655742946870337,228.92118,4.6467884,0.6168011999999999,3,25.058870000000002,25.058870000000002,25.058870000000002,25.058870000000002,25.058870000000002,-0.004459347,0.01258142,2.9010029999999998,1
1237655742946870289,228.89355,4.6478394,0.617153,3,24.49951,24.49951,24.49951,24.49951,24.49951,0.1277124,0.04232995,4.602233999999999,1
1237655742946870028,228.94641000000001,4.7139618,0.7423881999999999,3,23.73471,23.73471,23.73471,23.73471,23.73471,-0.03876862,0.01101207,1.551275,1
1237655742946869933,228.92042999999998,4.7718513,0.6162831,3,23.64285,23.64285,23.64285,23.64285,23.64285,-0.04634187,-0.0330139,4.67036,1
1237655744556695839,227.29013999999998,6.0638303,0.07316355,3,18.9009,18.9009,18.9009,18.9009,18.9009,0.01386784,-0.0012062999999999998,7.425999000000001,1
1237655744556695879,227.31537000000003,6.029923999999999,0.07735524,3,19.98,19.98,19.98,19.98,19.98,0.1159655,-0.2306612,4.621461,1
1237655744556761384,227.44051000000002,6.0872959,0.07292895,3,17.67677,17.67677,17.67677,17.67677,17.67677,0.1735422,-0.11862830000000002,6.902728,1
1237655744556826950,227.59666,6.0371621,0.07741409,3,19.1077,19.1077,19.1077,19.1077,19.1077,0.08073476,-0.01289109,6.508994,1
1237655744556826990,227.61366,6.0408,0.09366152,3,19.38307,19.38307,19.38307,19.38307,19.38307,0.09395935,0.027402099999999995,6.857728,1
1237655744556826997,227.62292999999997,6.1135092,0.07325114,3,17.96835,17.96835,17.96835,17.96835,17.96835,0.07514402,-0.1763313,11.36885,1
1237655744556827066,227.58015,6.0901578,0.2739244,3,22.12465,22.12465,22.12465,22.12465,22.12465,-0.09382460000000001,0.07279006,4.505795,1
1237655744556892293,227.63192,5.9991927,0.08014763,3,20.1737,20.1737,20.1737,20.1737,20.1737,0.10834269999999999,0.02717897,4.04617,1
1237655744556892334,227.65197,6.0255521,0.08125478,3,18.56109,18.56109,18.56109,18.56109,18.56109,-0.02632482,-0.008441512,14.73594,1
1237655744556892391,227.67487000000003,6.0313707,0.04564159,3,18.68565,18.68565,18.68565,18.68565,18.68565,-0.04591312,0.1205007,4.118842,1
1237655744556892407,227.69181,6.059128,0.05273418,3,17.95648,17.95648,17.95648,17.95648,17.95648,-0.03218557,-0.03119463,8.37164,1
1237655744556892512,227.75368999999998,5.9716572999999995,0.07453676,3,20.25404,20.25404,20.25404,20.25404,20.25404,-0.1256147,0.07501861,2.8904349999999996,1
1237655744556892517,227.76278,6.0404054,0.07773739999999998,3,20.04121,20.04121,20.04121,20.04121,20.04121,0.23320860000000002,0.02039588,5.066187,1
1237655744556892578,227.73977999999997,5.981379799999999,0.07854953,3,19.86161,19.86161,19.86161,19.86161,19.86161,-0.1218583,-0.2563669,9.904803,1
1237655744556957936,227.82795,5.9623555999999995,0.07551662,3,19.68265,19.68265,19.68265,19.68265,19.68265,-0.04415967,0.05671525,4.09278,1
1237655744556957967,227.84076000000002,6.0351485,0.07835649,3,19.97962,19.97962,19.97962,19.97962,19.97962,-0.06414502,-0.09592912,3.3943779999999997,1
1237655744556957989,227.84412999999998,5.9938571,0.05298324,3,18.665670000000002,18.665670000000002,18.665670000000002,18.665670000000002,18.665670000000002,-0.06488215,0.1763546,4.767462,1
1237655744557482314,229.07838999999998,5.8452954,0.3508968,3,23.67669,23.67669,23.67669,23.67669,23.67669,0.08047237,-0.03293061,3.54874,1
1237655744557613437,229.28468999999998,5.911736400000001,0.23694970000000004,3,21.67793,21.67793,21.67793,21.67793,21.67793,0.006425297,0.008321193000000001,7.052789999999999,1
1237655744557613676,229.28374,5.8548269,0.3115212,3,22.229870000000002,22.229870000000002,22.229870000000002,22.229870000000002,22.229870000000002,0.002026226,-0.1538136,4.970330000000001,1
1237655744020021617,227.67699,5.7188835,0.07313202,3,19.174960000000002,19.174960000000002,19.174960000000002,19.174960000000002,19.174960000000002,-0.12273030000000001,-0.02036044,5.956722,1
1237655744556827534,227.59378999999998,6.089285299999999,0.38643320000000003,3,22.76918,22.76918,22.76918,22.76918,22.76918,0.01200018,-0.02638442,2.514887,1
1237655744556892292,227.63227999999998,6.001954799999999,0.0800493,3,19.67405,19.67405,19.67405,19.67405,19.67405,0.06692004,-0.01929973,7.8603320000000005,1
1237655744556957984,227.84888999999998,6.0749757,0.38850009999999996,3,23.33012,23.33012,23.33012,23.33012,23.33012,-0.001071809,0.04113862,6.478274,1
1237655744557023341,227.93302999999997,6.085074099999999,0.5146056,3,24.798070000000003,24.798070000000003,24.798070000000003,24.798070000000003,24.798070000000003,-0.031673900000000005,-0.06633223,1.567684,1
1237655744557023362,227.93068,5.955991200000001,0.2408988,3,20.89777,20.89777,20.89777,20.89777,20.89777,-0.008040302,-0.01684076,6.034502,1
1237655744557088986,228.18764,6.0379154,0.46611759999999997,3,26.05475,26.05475,26.05475,26.05475,26.05475,-0.04616948,-0.04707097,4.13128,1
1237655744557089567,228.18312999999998,6.0155875,0.39007329999999996,3,25.81906,25.81906,25.81906,25.81906,25.81906,0.002850981,0.19274960000000002,5.051189,1
1237655744557810442,229.79382,5.8326193,0.4952928,3,25.70446,25.70446,25.70446,25.70446,25.70446,-0.01289805,0.05565794,3.003821,1
1237655744557614040,229.41525,5.855616700000001,0.48459140000000006,3,24.20126,24.20126,24.20126,24.20126,24.20126,-0.03016699,0.01650717,3.5775910000000004,1
1237655744557614022,229.40891000000002,5.8729775,0.5795935000000001,3,24.83014,24.83014,24.83014,24.83014,24.83014,-0.09132956,0.01959469,2.0856060000000003,1
1237655744020808638,229.41464,5.4541673,0.5609035,3,26.27794,26.27794,26.27794,26.27794,26.27794,-0.01518749,-0.1661635,3.9431339999999997,1
1237655744020808445,229.49034,5.405944,0.6391775,3,21.928379999999997,21.928379999999997,21.928379999999997,21.928379999999997,21.928379999999997,-0.005500095,0.01498414,2.899393,1
1237655744020808322,229.46036,5.4408532,0.5781866,3,25.406,25.406,25.406,25.406,25.406,-0.1624356,-0.1451907,2.6367599999999998,1
1237655744020742521,229.25447000000003,5.5183587,0.576626,3,26.263040000000004,26.263040000000004,26.263040000000004,26.263040000000004,26.263040000000004,-0.06832799,0.001029845,2.212091,1
1237655744020677703,229.14597999999998,5.5236515,0.6515633000000001,3,25.8556,25.8556,25.8556,25.8556,25.8556,-0.03967439,-0.09604411,2.0468990000000002,1
1237655744020677641,229.09675,5.4182368,0.5543726,3,24.614520000000002,24.614520000000002,24.614520000000002,24.614520000000002,24.614520000000002,0.19031800000000001,-0.05189862,4.2396,1
1237655743483937748,229.4844,4.9772945,0.5083132,3,22.77112,22.77112,22.77112,22.77112,22.77112,0.01131009,-0.008777934,2.425506,1
1237655743483937669,229.47225,5.148303599999999,0.5036472,3,26.64811,26.64811,26.64811,26.64811,26.64811,0.03927861,-0.07872806,4.697406,1
1237655743483937633,229.44874,5.011610299999999,0.5092741,3,22.37146,22.37146,22.37146,22.37146,22.37146,0.08481717,0.03765706,2.84688,1
1237655743483937565,229.42705,5.0942908,0.5062535,3,22.39265,22.39265,22.39265,22.39265,22.39265,0.02770674,-0.1162627,4.026218,1
1237655743483872038,229.30085,5.0098472,0.5096487,3,24.21419,24.21419,24.21419,24.21419,24.21419,-0.07176215,0.18715489999999999,3.7191059999999996,1
1237655743483806738,229.07412999999997,5.1154633,0.64575,3,23.507179999999998,23.507179999999998,23.507179999999998,23.507179999999998,23.507179999999998,0.1454182,0.1239888,3.953494,1
1237655743483806358,229.06585,5.0275677000000005,0.5862562,3,25.60758,25.60758,25.60758,25.60758,25.60758,0.02408089,-0.04347631,2.0726009999999997,1
1237655743483806304,229.04861,5.028965299999999,0.6400786999999999,3,25.62044,25.62044,25.62044,25.62044,25.62044,0.268117,-0.12034089999999999,3.757286,1
